SaleID,StoreID,ProductID,Date,Quantity,Price,Discount,TotalAmount,City,State,Manager,StaffCount,Area_sqft,StoreName,Category,SubCategory,Brand,BasePrice,Stock,ProductName
10827,10,1129,2023-03-28 02:00:00,8,205.54,0.15,1397.6719999999998,Pune,West Bengal,Manager_10,80,7616,Store_10,Accessories,Flip-Flops,HRX,2132.74,224,Product_1129
10828,28,356,2023-03-28 03:00:00,8,3972.49,0.09,28919.7272,Mumbai,Maharashtra,Manager_28,14,8231,Store_28,Accessories,Sneakers,HRX,3091.48,149,Product_356
10829,121,571,2023-03-28 04:00:00,7,907.46,0.13,5526.4314,Delhi,Karnataka,Manager_121,61,6188,Store_121,Kidswear,Bags,Zudio,3321.27,459,Product_571
10830,126,573,2023-03-28 05:00:00,11,2358.45,0.27,18938.3535,Chennai,Delhi,Manager_126,41,4333,Store_126,Footwear,Frocks,Urbano,4467.57,347,Product_573
10831,134,817,2023-03-28 06:00:00,3,1555.31,0.27,3406.1289,Kolkata,Maharashtra,Manager_134,12,8758,Store_134,Footwear,Sandals,Levis,382.63,194,Product_817
10832,140,1094,2023-03-28 07:00:00,7,4653.96,0.3,22804.404,Chennai,Maharashtra,Manager_140,35,2864,Store_140,Clothing,Bags,Levis,4923.1,458,Product_1094
10833,62,447,2023-03-28 08:00:00,11,2610.12,0.15,24404.622,Kolkata,West Bengal,Manager_62,92,4172,Store_62,Cosmetics,Sneakers,HRX,2171.81,464,Product_447
10834,67,783,2023-03-28 09:00:00,17,2706.37,0.05,43707.8755,Kolkata,Delhi,Manager_67,77,3537,Store_67,Footwear,Dresses,Levis,3034.61,370,Product_783
10835,74,909,2023-03-28 10:00:00,18,565.51,0.27,7430.8014,Pune,Telangana,Manager_74,19,8549,Store_74,Clothing,Belts,Levis,4865.9,176,Product_909
10836,95,944,2023-03-28 11:00:00,9,4507.33,0.18,33264.095400000006,Mumbai,Maharashtra,Manager_95,85,9962,Store_95,Footwear,Lipstick,HRX,3010.62,426,Product_944
10837,143,896,2023-03-28 12:00:00,13,1347.33,0.22,13661.926200000002,Delhi,Delhi,Manager_143,47,8612,Store_143,Clothing,Perfume,Levis,1708.57,283,Product_896
10838,36,930,2023-03-28 13:00:00,15,2187.0,0.05,31164.75,Kolkata,Delhi,Manager_36,35,7086,Store_36,Accessories,Jeans,Puma,1665.34,250,Product_930
10839,142,637,2023-03-28 14:00:00,19,4929.41,0.1,84292.911,Bangalore,Delhi,Manager_142,81,7787,Store_142,Kidswear,Foundation,Urbano,4209.72,282,Product_637
10840,112,926,2023-03-28 15:00:00,15,746.7,0.08,10304.46,Chennai,Telangana,Manager_112,32,7696,Store_112,Clothing,Belts,Puma,4788.72,366,Product_926
10841,131,531,2023-03-28 16:00:00,7,3648.93,0.17,21200.2833,Kolkata,Maharashtra,Manager_131,36,2862,Store_131,Kidswear,Sneakers,Urbano,799.64,264,Product_531
10842,113,119,2023-03-28 17:00:00,3,1448.65,0.3,3042.1650000000004,Pune,Tamil Nadu,Manager_113,93,7734,Store_113,Kidswear,Foundation,Zudio,927.66,205,Product_119
10843,110,66,2023-03-28 18:00:00,8,2214.99,0.18,14530.3344,Bangalore,Telangana,Manager_110,17,4879,Store_110,Accessories,Jeans,Urbano,204.37,164,Product_66
10844,114,245,2023-03-28 19:00:00,13,2207.33,0.17,23817.0907,Kolkata,Tamil Nadu,Manager_114,43,8573,Store_114,Kidswear,Creams,Levis,4143.54,338,Product_245
10845,67,57,2023-03-28 20:00:00,16,4674.72,0.23,57592.55040000001,Kolkata,Delhi,Manager_67,77,3537,Store_67,Clothing,Lipstick,Urbano,4151.11,170,Product_57
10846,126,1068,2023-03-28 21:00:00,3,249.74,0.1,674.298,Chennai,Delhi,Manager_126,41,4333,Store_126,Footwear,Lipstick,Zudio,4615.16,410,Product_1068
10847,86,524,2023-03-28 22:00:00,1,1962.58,0.08,1805.5736,Chennai,Delhi,Manager_86,51,6256,Store_86,Footwear,Belts,Zudio,675.35,54,Product_524
10848,19,424,2023-03-28 23:00:00,3,4291.63,0.25,9656.1675,Pune,Karnataka,Manager_19,37,3295,Store_19,Clothing,Watches,Urbano,991.17,246,Product_424
10849,69,395,2023-03-29 00:00:00,16,4570.46,0.29,51920.4256,Mumbai,Tamil Nadu,Manager_69,85,7301,Store_69,Footwear,Flip-Flops,HRX,392.11,472,Product_395
10850,10,450,2023-03-29 01:00:00,1,1694.36,0.13,1474.0931999999998,Pune,West Bengal,Manager_10,80,7616,Store_10,Accessories,Dresses,Levis,4942.64,118,Product_450
10851,141,954,2023-03-29 02:00:00,18,1361.38,0.01,24259.791600000004,Mumbai,Tamil Nadu,Manager_141,38,7371,Store_141,Footwear,Perfume,HRX,203.15,385,Product_954
10852,128,763,2023-03-29 03:00:00,14,2414.09,0.05,32107.397,Chennai,Delhi,Manager_128,75,6875,Store_128,Clothing,Belts,Levis,2017.74,234,Product_763
10853,99,443,2023-03-29 04:00:00,7,3780.03,0.26,19580.5554,Chennai,Maharashtra,Manager_99,56,4485,Store_99,Footwear,Shirts,Levis,495.01,179,Product_443
10854,32,967,2023-03-29 05:00:00,3,939.39,0.04,2705.4432,Chennai,Telangana,Manager_32,27,3460,Store_32,Accessories,Sweaters,Zudio,4449.02,114,Product_967
10855,112,892,2023-03-29 06:00:00,16,3965.44,0.23,48854.2208,Chennai,Telangana,Manager_112,32,7696,Store_112,Accessories,Sneakers,Urbano,2185.39,399,Product_892
10856,24,534,2023-03-29 07:00:00,6,2660.83,0.19,12931.6338,Bangalore,Delhi,Manager_24,32,9818,Store_24,Accessories,T-Shirts,HRX,4143.49,452,Product_534
10857,35,157,2023-03-29 08:00:00,18,875.87,0.22,12297.2148,Pune,Delhi,Manager_35,30,7254,Store_35,Kidswear,Shorts,Puma,2686.05,130,Product_157
10858,83,89,2023-03-29 09:00:00,13,3424.44,0.08,40956.3024,Mumbai,Telangana,Manager_83,11,9426,Store_83,Cosmetics,Jackets,HRX,1526.12,408,Product_89
10859,70,202,2023-03-29 10:00:00,2,3215.36,0.01,6366.4128,Delhi,West Bengal,Manager_70,65,5082,Store_70,Cosmetics,Watches,Zudio,1386.07,491,Product_202
10860,109,980,2023-03-29 11:00:00,12,3187.34,0.01,37865.5992,Pune,Maharashtra,Manager_109,53,5973,Store_109,Cosmetics,Belts,Urbano,3968.94,344,Product_980
10861,99,462,2023-03-29 12:00:00,4,3822.98,0.22,11927.6976,Chennai,Maharashtra,Manager_99,56,4485,Store_99,Cosmetics,Creams,Puma,3581.96,77,Product_462
10862,33,709,2023-03-29 13:00:00,9,1069.87,0.18,7895.640599999999,Bangalore,West Bengal,Manager_33,23,3579,Store_33,Footwear,Bags,Levis,1581.79,259,Product_709
10863,56,454,2023-03-29 14:00:00,5,3547.99,0.25,13304.962499999998,Hyderabad,West Bengal,Manager_56,99,8458,Store_56,Accessories,Shorts,Levis,2269.14,304,Product_454
10864,147,380,2023-03-29 15:00:00,10,4459.01,0.12,39239.28800000001,Pune,Karnataka,Manager_147,17,6621,Store_147,Cosmetics,Creams,HRX,856.18,462,Product_380
10865,12,401,2023-03-29 16:00:00,6,2745.49,0.17,13672.540199999998,Chennai,Telangana,Manager_12,74,8717,Store_12,Clothing,T-Shirts,Puma,2698.9,293,Product_401
10866,11,1103,2023-03-29 17:00:00,1,2532.94,0.24,1925.0344,Chennai,Telangana,Manager_11,47,6631,Store_11,Kidswear,Sneakers,HRX,2407.15,135,Product_1103
10867,70,551,2023-03-29 18:00:00,5,4029.38,0.15,17124.865,Delhi,West Bengal,Manager_70,65,5082,Store_70,Footwear,Sneakers,Levis,4123.62,425,Product_551
10868,140,936,2023-03-29 19:00:00,6,901.93,0.3,3788.106,Chennai,Maharashtra,Manager_140,35,2864,Store_140,Accessories,Lipstick,Zudio,1959.09,401,Product_936
10869,41,1013,2023-03-29 20:00:00,19,1836.2,0.22,27212.484000000004,Chennai,Tamil Nadu,Manager_41,29,4638,Store_41,Accessories,Bags,Levis,3844.21,118,Product_1013
10870,106,978,2023-03-29 21:00:00,11,4298.16,0.2,37823.808,Delhi,Tamil Nadu,Manager_106,95,9093,Store_106,Footwear,Sweaters,Puma,1176.67,145,Product_978
10871,3,661,2023-03-29 22:00:00,15,2598.92,0.24,29627.688,Pune,Tamil Nadu,Manager_3,69,8978,Store_3,Accessories,T-Shirts,Zudio,988.34,276,Product_661
10872,3,903,2023-03-29 23:00:00,2,4234.09,0.23,6520.498600000001,Pune,Tamil Nadu,Manager_3,69,8978,Store_3,Accessories,Lipstick,Urbano,4536.4,464,Product_903
10873,84,445,2023-03-30 00:00:00,15,1408.97,0.07,19655.1315,Delhi,Telangana,Manager_84,67,2961,Store_84,Clothing,Dresses,Puma,1412.49,204,Product_445
10874,107,52,2023-03-30 01:00:00,7,2069.96,0.06,13620.3368,Kolkata,Telangana,Manager_107,59,8368,Store_107,Kidswear,Perfume,Levis,3657.56,228,Product_52
10875,134,329,2023-03-30 02:00:00,17,4153.37,0.18,57897.9778,Kolkata,Maharashtra,Manager_134,12,8758,Store_134,Accessories,Boots,Puma,696.66,467,Product_329
10876,20,770,2023-03-30 03:00:00,12,984.78,0.13,10281.1032,Chennai,Tamil Nadu,Manager_20,76,3914,Store_20,Kidswear,Foundation,Levis,2351.58,346,Product_770
10877,139,498,2023-03-30 04:00:00,12,4494.93,0.26,39914.9784,Mumbai,Tamil Nadu,Manager_139,26,6536,Store_139,Clothing,Jeans,Zudio,4369.87,210,Product_498
10878,96,125,2023-03-30 05:00:00,5,1687.34,0.09,7677.396999999999,Bangalore,Telangana,Manager_96,22,5989,Store_96,Clothing,Sweaters,HRX,4250.44,489,Product_125
10879,124,204,2023-03-30 06:00:00,7,4868.94,0.1,30674.322,Pune,Tamil Nadu,Manager_124,49,6919,Store_124,Footwear,Frocks,Urbano,1595.23,438,Product_204
10880,21,768,2023-03-30 07:00:00,2,4173.09,0.05,7928.871,Kolkata,Maharashtra,Manager_21,51,6512,Store_21,Accessories,Creams,HRX,487.22,211,Product_768
10881,114,643,2023-03-30 08:00:00,13,2386.81,0.29,22030.2563,Kolkata,Tamil Nadu,Manager_114,43,8573,Store_114,Cosmetics,Sweaters,Puma,1442.8,163,Product_643
10882,13,1045,2023-03-30 09:00:00,9,3762.77,0.03,32848.9821,Chennai,Tamil Nadu,Manager_13,60,3824,Store_13,Cosmetics,Bags,Puma,2888.16,77,Product_1045
10883,86,590,2023-03-30 10:00:00,15,2865.26,0.29,30515.019,Chennai,Delhi,Manager_86,51,6256,Store_86,Accessories,Watches,Urbano,4114.9,468,Product_590
10884,35,362,2023-03-30 11:00:00,15,4295.59,0.21,50902.7415,Pune,Delhi,Manager_35,30,7254,Store_35,Clothing,Lipstick,HRX,3901.93,322,Product_362
10885,47,361,2023-03-30 12:00:00,1,2686.92,0.03,2606.3124,Kolkata,Telangana,Manager_47,68,8934,Store_47,Cosmetics,Perfume,Zudio,2941.07,285,Product_361
10886,149,1140,2023-03-30 13:00:00,3,4942.38,0.05,14085.783,Pune,West Bengal,Manager_149,64,7774,Store_149,Cosmetics,Watches,HRX,310.4,413,Product_1140
10887,146,55,2023-03-30 14:00:00,1,840.83,0.1,756.7470000000001,Delhi,Karnataka,Manager_146,81,9804,Store_146,Cosmetics,Jackets,HRX,3542.4,125,Product_55
10888,125,292,2023-03-30 15:00:00,19,3447.05,0.08,60254.43400000001,Mumbai,Maharashtra,Manager_125,17,6110,Store_125,Cosmetics,Jackets,Zudio,1820.35,249,Product_292
10889,110,1075,2023-03-30 16:00:00,13,1379.14,0.29,12729.4622,Bangalore,Telangana,Manager_110,17,4879,Store_110,Footwear,Lipstick,Zudio,2138.92,300,Product_1075
10890,37,842,2023-03-30 17:00:00,15,1117.89,0.18,13750.047000000002,Delhi,Telangana,Manager_37,98,8109,Store_37,Kidswear,Foundation,HRX,3820.81,281,Product_842
10891,21,785,2023-03-30 18:00:00,13,2159.6,0.02,27513.304,Kolkata,Maharashtra,Manager_21,51,6512,Store_21,Cosmetics,Lipstick,Puma,221.0,219,Product_785
10892,14,254,2023-03-30 19:00:00,18,1963.82,0.16,29692.9584,Hyderabad,Telangana,Manager_14,95,8754,Store_14,Clothing,Lipstick,Urbano,1631.78,409,Product_254
10893,91,492,2023-03-30 20:00:00,17,422.41,0.27,5242.1081,Delhi,Delhi,Manager_91,49,3222,Store_91,Cosmetics,Flip-Flops,Puma,4606.7,345,Product_492
10894,60,985,2023-03-30 21:00:00,1,2253.07,0.12,1982.7016,Bangalore,Karnataka,Manager_60,86,5133,Store_60,Accessories,Jackets,Levis,2657.8,226,Product_985
10895,124,573,2023-03-30 22:00:00,15,4769.21,0.2,57230.52,Pune,Tamil Nadu,Manager_124,49,6919,Store_124,Footwear,Frocks,Urbano,4467.57,347,Product_573
10896,23,859,2023-03-30 23:00:00,4,2441.0,0.23,7518.28,Mumbai,West Bengal,Manager_23,42,3278,Store_23,Clothing,Perfume,Zudio,4164.29,303,Product_859
10897,111,993,2023-03-31 00:00:00,2,1648.71,0.06,3099.5748,Delhi,West Bengal,Manager_111,18,6789,Store_111,Clothing,Shorts,Puma,2464.0,157,Product_993
10898,124,961,2023-03-31 01:00:00,19,4755.56,0.26,66863.17360000001,Pune,Tamil Nadu,Manager_124,49,6919,Store_124,Footwear,Shirts,HRX,1875.48,226,Product_961
10899,30,225,2023-03-31 02:00:00,8,2627.47,0.13,18287.1912,Chennai,Maharashtra,Manager_30,21,4052,Store_30,Clothing,Frocks,Zudio,3545.31,360,Product_225
10900,115,103,2023-03-31 03:00:00,16,1578.09,0.02,24744.4512,Mumbai,West Bengal,Manager_115,25,4021,Store_115,Footwear,Shirts,HRX,4335.56,196,Product_103
10901,90,970,2023-03-31 04:00:00,8,3958.35,0.26,23433.432,Bangalore,Maharashtra,Manager_90,32,6170,Store_90,Cosmetics,Watches,Zudio,1905.57,419,Product_970
10902,38,1072,2023-03-31 05:00:00,10,1273.34,0.17,10568.722,Chennai,Delhi,Manager_38,34,4559,Store_38,Accessories,Shirts,Puma,3964.93,78,Product_1072
10903,83,737,2023-03-31 06:00:00,16,1389.2,0.06,20893.568,Mumbai,Telangana,Manager_83,11,9426,Store_83,Accessories,Lipstick,HRX,712.46,271,Product_737
10904,27,233,2023-03-31 07:00:00,5,1756.79,0.1,7905.555000000001,Delhi,Delhi,Manager_27,46,5180,Store_27,Clothing,Bags,HRX,1657.36,114,Product_233
10905,104,228,2023-03-31 08:00:00,19,2094.89,0.17,33036.41529999999,Kolkata,Maharashtra,Manager_104,38,3844,Store_104,Accessories,Sweaters,Zudio,2851.81,99,Product_228
10906,116,1007,2023-03-31 09:00:00,6,2997.82,0.11,16008.358800000002,Hyderabad,Tamil Nadu,Manager_116,95,4217,Store_116,Cosmetics,Sandals,Urbano,2783.99,265,Product_1007
10907,15,522,2023-03-31 10:00:00,10,2673.37,0.07,24862.341,Bangalore,Delhi,Manager_15,32,6903,Store_15,Accessories,Foundation,Levis,716.28,250,Product_522
10908,3,13,2023-03-31 11:00:00,5,3769.91,0.14,16210.613,Pune,Tamil Nadu,Manager_3,69,8978,Store_3,Footwear,Foundation,Puma,336.98,463,Product_13
10909,10,445,2023-03-31 12:00:00,19,3642.42,0.06,65053.6212,Pune,West Bengal,Manager_10,80,7616,Store_10,Clothing,Dresses,Puma,1412.49,204,Product_445
10910,120,340,2023-03-31 13:00:00,19,418.69,0.07,7398.252299999999,Chennai,Telangana,Manager_120,87,9915,Store_120,Accessories,Sandals,Urbano,2713.71,476,Product_340
10911,145,598,2023-03-31 14:00:00,13,842.74,0.25,8216.715,Kolkata,Tamil Nadu,Manager_145,52,7657,Store_145,Footwear,Jewelry,HRX,2275.91,118,Product_598
10912,128,157,2023-03-31 15:00:00,15,1232.92,0.07,17199.234,Chennai,Delhi,Manager_128,75,6875,Store_128,Kidswear,Shorts,Puma,2686.05,130,Product_157
10913,11,656,2023-03-31 16:00:00,8,3068.79,0.21,19394.7528,Chennai,Telangana,Manager_11,47,6631,Store_11,Cosmetics,Shirts,HRX,469.21,450,Product_656
10914,133,1003,2023-03-31 17:00:00,11,4497.27,0.08,45512.3724,Chennai,Telangana,Manager_133,80,2122,Store_133,Kidswear,Sweaters,Puma,1802.83,300,Product_1003
10915,69,1182,2023-03-31 18:00:00,1,1759.55,0.06,1653.977,Mumbai,Tamil Nadu,Manager_69,85,7301,Store_69,Accessories,Perfume,Levis,3883.83,206,Product_1182
10916,64,798,2023-03-31 19:00:00,4,4825.97,0.08,17759.569600000003,Bangalore,Karnataka,Manager_64,73,7489,Store_64,Cosmetics,Shorts,Levis,4927.48,209,Product_798
10917,14,491,2023-03-31 20:00:00,13,1029.73,0.14,11512.3814,Hyderabad,Telangana,Manager_14,95,8754,Store_14,Cosmetics,Jackets,Levis,1309.46,447,Product_491
10918,50,835,2023-03-31 21:00:00,7,4638.72,0.04,31172.1984,Kolkata,Telangana,Manager_50,49,7748,Store_50,Footwear,Jewelry,Urbano,1314.38,401,Product_835
10919,72,952,2023-03-31 22:00:00,7,4044.81,0.03,27464.2599,Bangalore,Tamil Nadu,Manager_72,72,6464,Store_72,Kidswear,Sweaters,Zudio,2649.38,84,Product_952
10920,69,357,2023-03-31 23:00:00,6,2067.36,0.23,9551.2032,Mumbai,Tamil Nadu,Manager_69,85,7301,Store_69,Clothing,Perfume,HRX,1747.34,122,Product_357
10921,135,717,2023-04-01 00:00:00,8,1190.3,0.01,9427.176,Hyderabad,Tamil Nadu,Manager_135,94,3295,Store_135,Accessories,Jackets,Urbano,2187.81,439,Product_717
10922,127,362,2023-04-01 01:00:00,12,2078.21,0.12,21945.8976,Bangalore,Karnataka,Manager_127,49,5094,Store_127,Clothing,Lipstick,HRX,3901.93,322,Product_362
10923,16,8,2023-04-01 02:00:00,18,1225.95,0.12,19419.048000000003,Mumbai,Maharashtra,Manager_16,24,6252,Store_16,Accessories,Shirts,Puma,1166.43,121,Product_8
10924,78,472,2023-04-01 03:00:00,15,2893.53,0.27,31684.153500000004,Chennai,Karnataka,Manager_78,57,4084,Store_78,Cosmetics,Boots,Puma,3925.89,250,Product_472
10925,101,172,2023-04-01 04:00:00,16,2959.13,0.23,36456.4816,Kolkata,Delhi,Manager_101,74,6805,Store_101,Kidswear,Lipstick,Levis,4022.35,499,Product_172
10926,56,96,2023-04-01 05:00:00,1,3887.31,0.15,3304.2135,Hyderabad,West Bengal,Manager_56,99,8458,Store_56,Footwear,Foundation,Urbano,470.52,156,Product_96
10927,105,674,2023-04-01 06:00:00,10,2733.75,0.14,23510.25,Delhi,Telangana,Manager_105,63,5893,Store_105,Cosmetics,Frocks,HRX,988.89,173,Product_674
10928,132,608,2023-04-01 07:00:00,15,1856.7,0.17,23115.915,Kolkata,West Bengal,Manager_132,55,5741,Store_132,Clothing,Jewelry,Levis,1763.3,406,Product_608
10929,48,474,2023-04-01 08:00:00,13,4575.68,0.11,52940.617600000005,Delhi,Delhi,Manager_48,29,5257,Store_48,Cosmetics,Belts,Levis,1736.94,422,Product_474
10930,17,614,2023-04-01 09:00:00,19,574.39,0.21,8621.5939,Pune,Telangana,Manager_17,88,9175,Store_17,Accessories,Creams,Puma,2729.09,176,Product_614
10931,111,689,2023-04-01 10:00:00,13,4082.15,0.21,41923.6805,Delhi,West Bengal,Manager_111,18,6789,Store_111,Kidswear,Frocks,HRX,3094.77,96,Product_689
10932,70,898,2023-04-01 11:00:00,9,2165.96,0.17,16179.721199999998,Delhi,West Bengal,Manager_70,65,5082,Store_70,Clothing,Boots,Puma,3722.81,115,Product_898
10933,80,110,2023-04-01 12:00:00,16,1069.28,0.02,16766.3104,Kolkata,Telangana,Manager_80,37,5032,Store_80,Kidswear,Dresses,Urbano,1721.37,292,Product_110
10934,93,710,2023-04-01 13:00:00,14,777.71,0.04,10452.4224,Delhi,Maharashtra,Manager_93,53,7809,Store_93,Accessories,Flip-Flops,Zudio,4951.38,294,Product_710
10935,38,1153,2023-04-01 14:00:00,9,1259.67,0.01,11223.6597,Chennai,Delhi,Manager_38,34,4559,Store_38,Kidswear,Belts,Puma,1560.85,121,Product_1153
10936,101,965,2023-04-01 15:00:00,18,785.39,0.22,11026.8756,Kolkata,Delhi,Manager_101,74,6805,Store_101,Clothing,Flip-Flops,Urbano,2334.81,262,Product_965
10937,62,871,2023-04-01 16:00:00,4,2402.87,0.14,8265.8728,Kolkata,West Bengal,Manager_62,92,4172,Store_62,Accessories,Shirts,HRX,1684.91,190,Product_871
10938,121,1161,2023-04-01 17:00:00,12,1878.51,0.29,16004.9052,Delhi,Karnataka,Manager_121,61,6188,Store_121,Clothing,Creams,Puma,1805.78,78,Product_1161
10939,48,649,2023-04-01 18:00:00,5,1911.63,0.29,6786.286500000001,Delhi,Delhi,Manager_48,29,5257,Store_48,Accessories,Bags,HRX,3905.97,62,Product_649
10940,10,1188,2023-04-01 19:00:00,11,952.97,0.24,7966.8292,Pune,West Bengal,Manager_10,80,7616,Store_10,Cosmetics,Belts,Levis,2118.85,394,Product_1188
10941,36,349,2023-04-01 20:00:00,5,3366.76,0.13,14645.406000000004,Kolkata,Delhi,Manager_36,35,7086,Store_36,Cosmetics,Sweaters,Puma,702.72,169,Product_349
10942,4,463,2023-04-01 21:00:00,19,3117.43,0.09,53900.3647,Mumbai,Telangana,Manager_4,96,8968,Store_4,Cosmetics,Perfume,Zudio,573.01,297,Product_463
10943,44,885,2023-04-01 22:00:00,7,4914.97,0.06,32340.5026,Mumbai,Telangana,Manager_44,21,2565,Store_44,Footwear,Jewelry,Puma,2610.46,383,Product_885
10944,56,1175,2023-04-01 23:00:00,4,1004.69,0.07,3737.4468,Hyderabad,West Bengal,Manager_56,99,8458,Store_56,Footwear,Lipstick,HRX,1237.24,284,Product_1175
10945,42,246,2023-04-02 00:00:00,8,4203.27,0.3,23538.312,Bangalore,Tamil Nadu,Manager_42,72,8554,Store_42,Clothing,Perfume,HRX,1201.36,85,Product_246
10946,114,1134,2023-04-02 01:00:00,6,362.58,0.16,1827.4032,Kolkata,Tamil Nadu,Manager_114,43,8573,Store_114,Kidswear,Jewelry,Urbano,4105.93,417,Product_1134
10947,141,798,2023-04-02 02:00:00,6,551.93,0.0,3311.58,Mumbai,Tamil Nadu,Manager_141,38,7371,Store_141,Cosmetics,Shorts,Levis,4927.48,209,Product_798
10948,21,870,2023-04-02 03:00:00,4,3310.65,0.01,13110.174,Kolkata,Maharashtra,Manager_21,51,6512,Store_21,Accessories,Dresses,Puma,4447.26,294,Product_870
10949,79,1091,2023-04-02 04:00:00,14,2151.05,0.14,25898.642000000003,Mumbai,Delhi,Manager_79,13,7923,Store_79,Accessories,Belts,Puma,2689.02,413,Product_1091
10950,69,1074,2023-04-02 05:00:00,3,1306.41,0.13,3409.7301,Mumbai,Tamil Nadu,Manager_69,85,7301,Store_69,Footwear,Flip-Flops,HRX,4277.83,389,Product_1074
10951,70,816,2023-04-02 06:00:00,10,213.23,0.12,1876.424,Delhi,West Bengal,Manager_70,65,5082,Store_70,Cosmetics,Belts,Levis,1413.99,249,Product_816
10952,67,515,2023-04-02 07:00:00,6,3383.1,0.25,15223.95,Kolkata,Delhi,Manager_67,77,3537,Store_67,Accessories,Foundation,Puma,3669.2,277,Product_515
10953,48,226,2023-04-02 08:00:00,18,2316.07,0.21,32934.515400000004,Delhi,Delhi,Manager_48,29,5257,Store_48,Kidswear,Sneakers,Puma,3660.67,157,Product_226
10954,36,578,2023-04-02 09:00:00,10,1019.78,0.03,9891.865999999998,Kolkata,Delhi,Manager_36,35,7086,Store_36,Kidswear,Sweaters,Levis,4064.03,131,Product_578
10955,149,506,2023-04-02 10:00:00,9,4866.67,0.11,38982.0267,Pune,West Bengal,Manager_149,64,7774,Store_149,Cosmetics,Foundation,Urbano,1992.86,381,Product_506
10956,27,155,2023-04-02 11:00:00,16,1884.04,0.18,24718.6048,Delhi,Delhi,Manager_27,46,5180,Store_27,Clothing,Shirts,Levis,2235.68,465,Product_155
10957,72,111,2023-04-02 12:00:00,4,1654.69,0.11,5890.696400000001,Bangalore,Tamil Nadu,Manager_72,72,6464,Store_72,Cosmetics,Creams,HRX,3427.56,275,Product_111
10958,101,483,2023-04-02 13:00:00,11,2649.51,0.06,27395.9334,Kolkata,Delhi,Manager_101,74,6805,Store_101,Footwear,Shorts,Puma,2713.24,291,Product_483
10959,96,808,2023-04-02 14:00:00,12,1530.59,0.19,14877.3348,Bangalore,Telangana,Manager_96,22,5989,Store_96,Kidswear,Sandals,Urbano,4599.52,309,Product_808
10960,128,274,2023-04-02 15:00:00,19,1509.26,0.18,23514.2708,Chennai,Delhi,Manager_128,75,6875,Store_128,Accessories,Jewelry,Zudio,1794.17,212,Product_274
10961,26,155,2023-04-02 16:00:00,10,4838.18,0.29,34351.078,Mumbai,West Bengal,Manager_26,25,7424,Store_26,Clothing,Shirts,Levis,2235.68,465,Product_155
10962,66,1191,2023-04-02 17:00:00,7,1453.51,0.17,8444.8931,Delhi,Telangana,Manager_66,20,9435,Store_66,Cosmetics,Foundation,HRX,3804.05,447,Product_1191
10963,140,1043,2023-04-02 18:00:00,7,3106.24,0.26,16090.3232,Chennai,Maharashtra,Manager_140,35,2864,Store_140,Cosmetics,Belts,Puma,3204.96,51,Product_1043
10964,22,345,2023-04-02 19:00:00,18,379.74,0.28,4921.430399999999,Mumbai,Telangana,Manager_22,34,8463,Store_22,Accessories,Sandals,HRX,1851.27,326,Product_345
10965,17,735,2023-04-02 20:00:00,3,940.88,0.13,2455.6968,Pune,Telangana,Manager_17,88,9175,Store_17,Clothing,Sandals,Puma,992.04,221,Product_735
10966,7,569,2023-04-02 21:00:00,12,305.98,0.02,3598.3248000000003,Delhi,Tamil Nadu,Manager_7,87,3077,Store_7,Accessories,T-Shirts,Levis,363.69,295,Product_569
10967,107,294,2023-04-02 22:00:00,14,2765.49,0.04,37168.1856,Kolkata,Telangana,Manager_107,59,8368,Store_107,Clothing,Flip-Flops,Zudio,4135.47,450,Product_294
10968,68,645,2023-04-02 23:00:00,2,2559.71,0.15,4351.507,Kolkata,Karnataka,Manager_68,70,8185,Store_68,Cosmetics,Belts,Puma,2529.29,105,Product_645
10969,128,338,2023-04-03 00:00:00,9,1788.43,0.27,11749.9851,Chennai,Delhi,Manager_128,75,6875,Store_128,Kidswear,Jeans,Zudio,4818.6,234,Product_338
10970,37,452,2023-04-03 01:00:00,10,3561.35,0.2,28490.800000000003,Delhi,Telangana,Manager_37,98,8109,Store_37,Accessories,Foundation,Zudio,3836.76,92,Product_452
10971,38,344,2023-04-03 02:00:00,6,3203.81,0.06,18069.4884,Chennai,Delhi,Manager_38,34,4559,Store_38,Clothing,Sandals,HRX,2136.83,417,Product_344
10972,96,717,2023-04-03 03:00:00,17,3081.64,0.21,41386.4252,Bangalore,Telangana,Manager_96,22,5989,Store_96,Accessories,Jackets,Urbano,2187.81,439,Product_717
10973,139,631,2023-04-03 04:00:00,15,1814.04,0.27,19863.738,Mumbai,Tamil Nadu,Manager_139,26,6536,Store_139,Cosmetics,T-Shirts,Puma,4155.78,273,Product_631
10974,1,765,2023-04-03 05:00:00,1,1770.3,0.01,1752.597,Hyderabad,Delhi,Manager_1,45,4522,Store_1,Kidswear,Watches,Levis,1263.36,307,Product_765
10975,42,85,2023-04-03 06:00:00,13,4392.55,0.07,53105.9295,Bangalore,Tamil Nadu,Manager_42,72,8554,Store_42,Kidswear,Shirts,Puma,850.9,338,Product_85
10976,63,737,2023-04-03 07:00:00,10,2811.03,0.05,26704.785,Mumbai,Karnataka,Manager_63,32,9114,Store_63,Accessories,Lipstick,HRX,712.46,271,Product_737
10977,81,660,2023-04-03 08:00:00,12,1506.72,0.24,13741.2864,Mumbai,Telangana,Manager_81,53,7808,Store_81,Clothing,Bags,Levis,399.66,388,Product_660
