SaleID,StoreID,ProductID,Date,Quantity,Price,Discount,TotalAmount
13832,77,167,2023-07-31 07:00:00,8,2441.44,0.03,18945.5744
13833,116,1175,2023-07-31 08:00:00,16,629.14,0.16,8455.641599999999
13834,25,523,2023-07-31 09:00:00,4,4158.53,0.27,12142.907599999999
13835,77,584,2023-07-31 10:00:00,19,772.04,0.07,13641.946799999998
13836,49,501,2023-07-31 11:00:00,10,4038.34,0.02,39575.732
13837,65,896,2023-07-31 12:00:00,17,4626.83,0.1,70790.499
13838,83,999,2023-07-31 13:00:00,17,2925.59,0.14,42772.1258
13839,1,560,2023-07-31 14:00:00,7,996.33,0.22,5439.961800000001
13840,81,1012,2023-07-31 15:00:00,9,2296.19,0.01,20459.0529
13841,21,233,2023-07-31 16:00:00,7,866.5,0.04,5822.88
13842,86,560,2023-07-31 17:00:00,3,771.38,0.12,2036.4432
13843,15,921,2023-07-31 18:00:00,12,3829.18,0.03,44571.655199999994
13844,50,861,2023-07-31 19:00:00,4,2086.58,0.29,5925.887199999999
13845,48,872,2023-07-31 20:00:00,17,200.62,0.15,2898.959
13846,49,81,2023-07-31 21:00:00,3,432.63,0.11,1155.1220999999998
13847,108,614,2023-07-31 22:00:00,11,4125.22,0.29,32217.968200000003
13848,45,703,2023-07-31 23:00:00,8,3174.55,0.19,20571.084000000003
13849,32,541,2023-08-01 00:00:00,2,4253.67,0.15,7231.239
13850,132,765,2023-08-01 01:00:00,14,1513.62,0.07,19707.3324
13851,97,738,2023-08-01 02:00:00,4,1708.74,0.08,6288.1632
13852,80,606,2023-08-01 03:00:00,16,3160.98,0.11,45012.3552
13853,146,1110,2023-08-01 04:00:00,14,3392.74,0.23,36573.7372
13854,54,622,2023-08-01 05:00:00,7,327.28,0.24,1741.1296
13855,127,1022,2023-08-01 06:00:00,10,4554.63,0.06,42813.522
13856,134,196,2023-08-01 07:00:00,12,4035.98,0.25,36323.82
13857,66,995,2023-08-01 08:00:00,8,832.94,0.1,5997.168000000001
13858,137,946,2023-08-01 09:00:00,11,249.55,0.06,2580.347
13859,109,44,2023-08-01 10:00:00,13,3891.99,0.06,47560.11779999999
13860,23,393,2023-08-01 11:00:00,12,4533.82,0.14,46789.022399999994
13861,107,1114,2023-08-01 12:00:00,7,1746.1,0.23,9411.479
13862,51,155,2023-08-01 13:00:00,12,1739.85,0.17,17328.905999999995
13863,72,978,2023-08-01 14:00:00,10,2670.17,0.14,22963.462
13864,103,59,2023-08-01 15:00:00,7,3437.87,0.01,23824.4391
13865,80,110,2023-08-01 16:00:00,19,3308.81,0.17,52179.933699999994
13866,145,479,2023-08-01 17:00:00,7,3812.64,0.2,21350.784
13867,18,618,2023-08-01 18:00:00,18,747.12,0.03,13044.715199999999
13868,143,784,2023-08-01 19:00:00,12,2695.11,0.29,22962.337199999998
13869,81,1073,2023-08-01 20:00:00,4,2630.38,0.03,10205.8744
13870,107,1056,2023-08-01 21:00:00,1,4759.3,0.21,3759.847
13871,69,601,2023-08-01 22:00:00,5,4607.61,0.16,19351.962
13872,80,940,2023-08-01 23:00:00,10,3801.55,0.27,27751.315
13873,143,992,2023-08-02 00:00:00,7,4409.19,0.12,27160.610399999998
13874,42,531,2023-08-02 01:00:00,7,3778.98,0.15,22484.931
13875,34,1027,2023-08-02 02:00:00,13,3658.31,0.17,39473.164899999996
13876,48,378,2023-08-02 03:00:00,14,1235.4,0.26,12798.744
13877,136,572,2023-08-02 04:00:00,5,3162.81,0.24,12018.678
13878,138,587,2023-08-02 05:00:00,2,4597.1,0.08,8458.664
13879,5,357,2023-08-02 06:00:00,14,3800.69,0.29,37778.8586
13880,116,685,2023-08-02 07:00:00,8,3102.67,0.23,19112.447200000002
13881,117,858,2023-08-02 08:00:00,2,1439.24,0.0,2878.48
13882,108,659,2023-08-02 09:00:00,8,3457.48,0.06,26000.2496
13883,23,35,2023-08-02 10:00:00,5,1865.89,0.26,6903.793000000001
13884,62,1007,2023-08-02 11:00:00,12,513.12,0.19,4987.526400000001
13885,13,461,2023-08-02 12:00:00,7,1348.89,0.08,8686.851600000002
13886,137,718,2023-08-02 13:00:00,13,2068.32,0.05,25543.752
13887,20,512,2023-08-02 14:00:00,15,4984.0,0.04,71769.59999999999
13888,92,1072,2023-08-02 15:00:00,10,3848.56,0.1,34637.04
13889,108,491,2023-08-02 16:00:00,4,1541.92,0.27,4502.4064
13890,108,273,2023-08-02 17:00:00,16,3859.47,0.11,54958.8528
13891,33,1013,2023-08-02 18:00:00,7,1916.68,0.2,10733.408000000001
13892,148,527,2023-08-02 19:00:00,13,3117.98,0.03,39317.7278
13893,64,1152,2023-08-02 20:00:00,4,3870.47,0.16,13004.779199999999
13894,30,210,2023-08-02 21:00:00,12,3756.01,0.1,40564.908
13895,108,624,2023-08-02 22:00:00,2,872.16,0.05,1657.1039999999998
13896,73,1166,2023-08-02 23:00:00,5,4162.58,0.24,15817.804000000002
13897,109,173,2023-08-03 00:00:00,8,4630.1,0.24,28151.008
13898,145,447,2023-08-03 01:00:00,4,1320.42,0.09,4806.3288
13899,100,1143,2023-08-03 02:00:00,2,1781.2,0.2,2849.92
13900,14,11,2023-08-03 03:00:00,6,4703.35,0.12,24833.688000000002
13901,19,761,2023-08-03 04:00:00,3,4921.65,0.01,14617.3005
13902,71,1178,2023-08-03 05:00:00,14,2376.8,0.13,28949.424000000003
13903,59,323,2023-08-03 06:00:00,10,365.78,0.17,3035.9739999999997
13904,97,977,2023-08-03 07:00:00,11,4677.88,0.09,46825.5788
13905,44,445,2023-08-03 08:00:00,5,321.89,0.28,1158.8039999999999
13906,111,342,2023-08-03 09:00:00,16,1785.01,0.17,23704.9328
13907,11,221,2023-08-03 10:00:00,9,630.51,0.11,5050.3851
13908,106,110,2023-08-03 11:00:00,16,2656.37,0.22,33151.4976
13909,2,410,2023-08-03 12:00:00,9,380.35,0.1,3080.835
13910,125,505,2023-08-03 13:00:00,17,1281.96,0.01,21575.3868
13911,145,40,2023-08-03 14:00:00,12,2402.45,0.0,28829.399999999998
13912,94,263,2023-08-03 15:00:00,15,556.02,0.09,7589.673
13913,93,1142,2023-08-03 16:00:00,10,2506.03,0.05,23807.285
13914,4,708,2023-08-03 17:00:00,4,1472.55,0.11,5242.278
13915,63,823,2023-08-03 18:00:00,17,1481.19,0.23,19388.7771
13916,29,461,2023-08-03 19:00:00,18,4697.77,0.09,76949.47260000002
13917,19,1142,2023-08-03 20:00:00,18,3513.1,0.17,52485.71399999999
13918,91,217,2023-08-03 21:00:00,10,4661.5,0.28,33562.799999999996
13919,29,77,2023-08-03 22:00:00,11,2963.31,0.21,25751.1639
13920,116,892,2023-08-03 23:00:00,1,4554.43,0.17,3780.1769
13921,70,1196,2023-08-04 00:00:00,10,4219.65,0.26,31225.41
13922,123,390,2023-08-04 01:00:00,3,4989.65,0.1,13472.054999999998
13923,23,1050,2023-08-04 02:00:00,6,2614.9,0.06,14748.036
13924,46,1152,2023-08-04 03:00:00,17,3541.41,0.22,46959.096600000004
13925,8,374,2023-08-04 04:00:00,12,971.21,0.02,11421.4296
13926,66,654,2023-08-04 05:00:00,11,4709.56,0.13,45070.4892
13927,100,904,2023-08-04 06:00:00,17,2113.99,0.09,32703.425299999995
13928,61,1048,2023-08-04 07:00:00,3,4599.84,0.29,9797.6592
13929,112,744,2023-08-04 08:00:00,9,683.42,0.11,5474.1942
13930,52,423,2023-08-04 09:00:00,18,2673.22,0.2,38494.368
13931,36,853,2023-08-04 10:00:00,6,206.72,0.08,1141.0944
13932,112,831,2023-08-04 11:00:00,3,2196.89,0.29,4679.3757
13933,87,973,2023-08-04 12:00:00,6,599.28,0.05,3415.8959999999997
13934,85,629,2023-08-04 13:00:00,11,2356.06,0.27,18919.161799999998
13935,13,570,2023-08-04 14:00:00,11,2867.82,0.13,27445.0374
13936,47,122,2023-08-04 15:00:00,7,4290.9,0.13,26131.580999999995
13937,90,159,2023-08-04 16:00:00,13,1618.08,0.21,16617.6816
13938,22,307,2023-08-04 17:00:00,13,2920.68,0.03,36829.7748
13939,58,1113,2023-08-04 18:00:00,7,518.99,0.16,3051.6612
13940,30,751,2023-08-04 19:00:00,14,4584.82,0.07,59694.35639999999
13941,146,1062,2023-08-04 20:00:00,2,2368.31,0.05,4499.789
13942,106,591,2023-08-04 21:00:00,3,1412.43,0.26,3135.5946
13943,146,346,2023-08-04 22:00:00,4,2423.51,0.3,6785.828
13944,74,149,2023-08-04 23:00:00,8,2511.23,0.29,14263.786399999999
13945,94,1040,2023-08-05 00:00:00,1,3767.82,0.25,2825.8650000000002
13946,71,835,2023-08-05 01:00:00,9,4877.96,0.28,31609.1808
13947,7,781,2023-08-05 02:00:00,17,1093.49,0.28,13384.3176
13948,65,118,2023-08-05 03:00:00,18,461.57,0.05,7892.847
13949,46,704,2023-08-05 04:00:00,7,3347.39,0.03,22728.7781
13950,18,317,2023-08-05 05:00:00,3,4445.98,0.04,12804.422399999998
13951,141,288,2023-08-05 06:00:00,16,2912.2,0.05,44265.439999999995
13952,8,908,2023-08-05 07:00:00,8,583.38,0.25,3500.2799999999997
13953,74,297,2023-08-05 08:00:00,5,2224.52,0.28,8008.272
13954,145,443,2023-08-05 09:00:00,17,3342.72,0.11,50575.3536
13955,102,901,2023-08-05 10:00:00,19,1774.63,0.01,33380.7903
13956,79,301,2023-08-05 11:00:00,18,4255.55,0.09,69705.90900000001
13957,79,898,2023-08-05 12:00:00,5,1278.53,0.21,5050.1935
13958,121,426,2023-08-05 13:00:00,7,1949.57,0.28,9825.8328
13959,63,250,2023-08-05 14:00:00,18,4598.88,0.13,72018.4608
13960,40,686,2023-08-05 15:00:00,13,2953.04,0.1,34550.568
13961,84,752,2023-08-05 16:00:00,11,229.93,0.2,2023.384
13962,15,998,2023-08-05 17:00:00,5,1371.3,0.06,6445.11
13963,99,406,2023-08-05 18:00:00,15,3815.92,0.23,44073.876000000004
13964,134,801,2023-08-05 19:00:00,7,449.83,0.12,2770.9528
13965,121,244,2023-08-05 20:00:00,5,4966.67,0.29,17631.678499999998
13966,63,367,2023-08-05 21:00:00,7,4509.95,0.28,22730.147999999997
13967,136,120,2023-08-05 22:00:00,17,1274.37,0.2,17331.431999999997
13968,128,850,2023-08-05 23:00:00,9,4498.42,0.19,32793.4818
13969,112,433,2023-08-06 00:00:00,6,3557.47,0.04,20491.0272
13970,111,183,2023-08-06 01:00:00,9,2241.68,0.08,18561.1104
13971,32,759,2023-08-06 02:00:00,17,1141.36,0.26,14358.308799999999
13972,45,1142,2023-08-06 03:00:00,2,1161.01,0.11,2066.5978
13973,122,31,2023-08-06 04:00:00,13,3051.56,0.13,34513.143599999996
13974,82,977,2023-08-06 05:00:00,17,2197.09,0.25,28012.8975
13975,13,1173,2023-08-06 06:00:00,6,3056.99,0.13,15957.487799999999
13976,24,528,2023-08-06 07:00:00,19,1785.23,0.26,25100.3338
13977,14,864,2023-08-06 08:00:00,6,1304.36,0.02,7669.636799999999
13978,70,102,2023-08-06 09:00:00,2,4215.47,0.21,6660.4426
13979,62,1096,2023-08-06 10:00:00,13,4616.21,0.02,58810.515400000004
13980,120,623,2023-08-06 11:00:00,10,3585.23,0.24,27247.748000000003
13981,89,805,2023-08-06 12:00:00,9,975.63,0.17,7287.956099999999
13982,1,408,2023-08-06 13:00:00,13,643.09,0.17,6938.9411
13983,126,830,2023-08-06 14:00:00,7,2787.6,0.11,17366.748
13984,32,789,2023-08-06 15:00:00,18,2841.69,0.27,37339.806599999996
13985,141,618,2023-08-06 16:00:00,14,3268.36,0.15,38893.484
13986,32,549,2023-08-06 17:00:00,4,4549.64,0.08,16742.6752
13987,56,291,2023-08-06 18:00:00,8,3304.61,0.25,19827.66
13988,91,422,2023-08-06 19:00:00,12,4597.5,0.28,39722.4
13989,4,181,2023-08-06 20:00:00,8,764.95,0.07,5691.228
13990,23,655,2023-08-06 21:00:00,16,3604.39,0.18,47289.5968
13991,29,114,2023-08-06 22:00:00,1,4651.72,0.18,3814.4104000000007
13992,98,1118,2023-08-06 23:00:00,10,2421.47,0.18,19856.054
13993,149,260,2023-08-07 00:00:00,7,4844.1,0.17,28144.221
13994,30,1131,2023-08-07 01:00:00,14,2852.06,0.03,38730.974799999996
13995,90,244,2023-08-07 02:00:00,17,4726.28,0.12,70705.1488
13996,148,423,2023-08-07 03:00:00,19,3792.89,0.3,50445.437
13997,144,335,2023-08-07 04:00:00,5,2397.25,0.03,11626.6625
13998,67,1047,2023-08-07 05:00:00,19,364.6,0.2,5541.920000000001
13999,101,271,2023-08-07 06:00:00,3,3355.48,0.27,7348.501200000001
14000,58,1164,2023-08-07 07:00:00,1,1420.54,0.06,1335.3075999999999
14001,25,454,2023-08-07 08:00:00,8,1585.55,0.24,9640.144
14002,23,594,2023-08-07 09:00:00,9,294.96,0.07,2468.8151999999995
14003,129,1010,2023-08-07 10:00:00,5,2876.73,0.01,14239.8135
14004,97,856,2023-08-07 11:00:00,1,1588.61,0.16,1334.4324
14005,143,1180,2023-08-07 12:00:00,17,4915.46,0.21,66014.6278
14006,128,132,2023-08-07 13:00:00,14,3795.24,0.06,49945.3584
14007,81,768,2023-08-07 14:00:00,17,1915.94,0.02,31919.5604
14008,4,501,2023-08-07 15:00:00,9,1613.35,0.17,12051.724499999998
14009,135,1164,2023-08-07 16:00:00,3,3631.87,0.04,10459.785600000001
14010,46,135,2023-08-07 17:00:00,3,1420.2,0.06,4004.964
14011,9,767,2023-08-07 18:00:00,13,2350.43,0.21,24138.9161
14012,33,812,2023-08-07 19:00:00,5,969.85,0.18,3976.385
14013,84,770,2023-08-07 20:00:00,6,1419.72,0.28,6133.1903999999995
14014,132,94,2023-08-07 21:00:00,14,672.25,0.1,8470.35
14015,65,165,2023-08-07 22:00:00,6,2250.31,0.06,12691.7484
14016,106,325,2023-08-07 23:00:00,17,4648.56,0.2,63220.416000000005
14017,34,940,2023-08-08 00:00:00,9,684.13,0.29,4371.5907
14018,85,620,2023-08-08 01:00:00,4,2299.19,0.17,7633.3108
14019,88,231,2023-08-08 02:00:00,15,1631.95,0.09,22276.1175
14020,55,582,2023-08-08 03:00:00,18,1942.23,0.27,25520.9022
14021,137,733,2023-08-08 04:00:00,15,3903.13,0.18,48008.49900000001
14022,17,1104,2023-08-08 05:00:00,18,2288.21,0.06,38716.513199999994
14023,149,671,2023-08-08 06:00:00,7,3321.89,0.28,16742.3256
14024,141,1185,2023-08-08 07:00:00,15,4866.55,0.08,67158.39
14025,131,403,2023-08-08 08:00:00,5,3159.01,0.27,11530.3865
14026,4,1056,2023-08-08 09:00:00,11,1819.47,0.18,16411.619400000003
14027,7,121,2023-08-08 10:00:00,14,2108.75,0.15,25094.125
14028,26,727,2023-08-08 11:00:00,8,3540.36,0.1,25490.592
14029,24,385,2023-08-08 12:00:00,4,3532.8,0.04,13565.952
14030,10,476,2023-08-08 13:00:00,10,1966.89,0.07,18292.077
14031,13,560,2023-08-08 14:00:00,7,3677.44,0.1,23167.872000000003
14032,125,1191,2023-08-08 15:00:00,1,2842.76,0.09,2586.9116000000004
14033,39,389,2023-08-08 16:00:00,12,4906.02,0.02,57694.7952
14034,147,790,2023-08-08 17:00:00,13,4558.84,0.17,49189.883599999994
14035,19,753,2023-08-08 18:00:00,16,4154.49,0.14,57165.7824
14036,76,704,2023-08-08 19:00:00,14,364.81,0.03,4954.1198
14037,52,53,2023-08-08 20:00:00,13,2026.09,0.14,22651.686199999996
14038,120,567,2023-08-08 21:00:00,5,2951.8,0.02,14463.82
14039,46,821,2023-08-08 22:00:00,14,2703.76,0.28,27253.9008
14040,149,1045,2023-08-08 23:00:00,13,3865.12,0.08,46226.8352
14041,75,1043,2023-08-09 00:00:00,14,4563.6,0.22,49834.51200000001
14042,124,862,2023-08-09 01:00:00,12,3978.29,0.08,43920.321599999996
14043,48,322,2023-08-09 02:00:00,15,1256.97,0.14,16214.912999999999
14044,62,827,2023-08-09 03:00:00,19,2530.94,0.28,34623.2592
14045,58,433,2023-08-09 04:00:00,11,2089.34,0.26,17007.227600000002
14046,18,1083,2023-08-09 05:00:00,15,3877.76,0.23,44788.128000000004
14047,108,1175,2023-08-09 06:00:00,12,4496.6,0.24,41008.992000000006
14048,48,58,2023-08-09 07:00:00,19,1576.77,0.25,22468.9725
14049,63,1018,2023-08-09 08:00:00,16,2546.77,0.22,31783.6896
14050,12,751,2023-08-09 09:00:00,4,3713.21,0.27,10842.5732
14051,34,182,2023-08-09 10:00:00,18,439.77,0.11,7045.1154
14052,102,607,2023-08-09 11:00:00,9,4822.74,0.16,36459.914399999994
14053,87,1102,2023-08-09 12:00:00,16,4039.83,0.19,52356.196800000005
14054,25,961,2023-08-09 13:00:00,7,2805.28,0.06,18458.742400000003
14055,132,105,2023-08-09 14:00:00,19,3937.52,0.15,63590.948000000004
14056,141,607,2023-08-09 15:00:00,11,4214.52,0.04,44505.3312
14057,49,990,2023-08-09 16:00:00,17,2570.41,0.18,35831.515400000004
14058,78,484,2023-08-09 17:00:00,5,2312.34,0.03,11214.849
14059,136,129,2023-08-09 18:00:00,12,4220.98,0.15,43053.99599999999
14060,55,319,2023-08-09 19:00:00,19,4326.43,0.14,70693.8662
14061,18,707,2023-08-09 20:00:00,2,793.41,0.03,1539.2153999999998
14062,35,509,2023-08-09 21:00:00,1,4557.64,0.13,3965.1468000000004
14063,7,20,2023-08-09 22:00:00,4,1528.61,0.2,4891.552
14064,13,752,2023-08-09 23:00:00,11,3402.4,0.18,30689.648000000005
14065,126,235,2023-08-10 00:00:00,18,3604.69,0.14,55800.6012
14066,112,606,2023-08-10 01:00:00,16,1542.67,0.11,21967.6208
14067,69,554,2023-08-10 02:00:00,10,1660.05,0.02,16268.49
14068,100,453,2023-08-10 03:00:00,12,3590.24,0.29,30588.844799999995
14069,90,586,2023-08-10 04:00:00,2,1040.36,0.12,1831.0335999999998
14070,42,984,2023-08-10 05:00:00,1,4320.38,0.12,3801.9344
14071,109,423,2023-08-10 06:00:00,10,1269.9,0.04,12191.039999999999
14072,110,1149,2023-08-10 07:00:00,10,1885.63,0.16,15839.292000000001
14073,26,6,2023-08-10 08:00:00,10,1479.96,0.29,10507.716
14074,76,458,2023-08-10 09:00:00,2,1377.43,0.08,2534.4712000000004
14075,32,554,2023-08-10 10:00:00,3,4898.56,0.09,13373.068800000001
14076,91,522,2023-08-10 11:00:00,1,1415.96,0.07,1316.8428
14077,125,1113,2023-08-10 12:00:00,18,2975.98,0.26,39640.0536
14078,126,846,2023-08-10 13:00:00,11,3777.83,0.14,35738.271799999995
14079,52,1135,2023-08-10 14:00:00,12,401.48,0.25,3613.32
14080,148,551,2023-08-10 15:00:00,1,4431.55,0.26,3279.347
14081,103,11,2023-08-10 16:00:00,6,933.87,0.22,4370.511600000001
14082,105,497,2023-08-10 17:00:00,16,3022.72,0.08,44494.4384
14083,14,1040,2023-08-10 18:00:00,3,3277.41,0.01,9733.9077
14084,104,1057,2023-08-10 19:00:00,17,3221.92,0.04,52581.734399999994
14085,117,745,2023-08-10 20:00:00,16,3720.54,0.21,47027.6256
14086,48,489,2023-08-10 21:00:00,11,4669.94,0.22,40068.0852
14087,93,736,2023-08-10 22:00:00,16,4649.06,0.23,57276.419200000004
14088,144,458,2023-08-10 23:00:00,12,2974.77,0.07,33198.4332
14089,110,1075,2023-08-11 00:00:00,1,1975.61,0.05,1876.8294999999998
14090,53,464,2023-08-11 01:00:00,11,1743.22,0.28,13806.3024
14091,3,43,2023-08-11 02:00:00,6,4456.1,0.2,21389.280000000002
14092,68,539,2023-08-11 03:00:00,19,4295.02,0.22,63652.19640000001
14093,133,568,2023-08-11 04:00:00,12,1619.95,0.03,18856.218
14094,138,121,2023-08-11 05:00:00,2,931.28,0.12,1639.0528
14095,52,625,2023-08-11 06:00:00,10,4333.48,0.02,42468.10399999999
14096,96,316,2023-08-11 07:00:00,19,3120.08,0.2,47425.216
14097,31,1022,2023-08-11 08:00:00,15,1703.07,0.15,21714.142499999998
14098,66,1139,2023-08-11 09:00:00,8,3131.11,0.14,21542.0368
14099,91,621,2023-08-11 10:00:00,11,517.74,0.27,4157.4522
14100,69,454,2023-08-11 11:00:00,16,1112.66,0.22,13885.9968
14101,87,687,2023-08-11 12:00:00,13,2819.78,0.29,26026.569399999997
14102,33,624,2023-08-11 13:00:00,13,2788.01,0.01,35881.688700000006
14103,68,612,2023-08-11 14:00:00,5,1384.01,0.18,5674.441000000001
14104,88,959,2023-08-11 15:00:00,12,4914.03,0.19,47764.371600000006
14105,95,647,2023-08-11 16:00:00,10,2179.7,0.01,21579.03
14106,108,763,2023-08-11 17:00:00,19,3600.98,0.24,51998.1512
14107,53,240,2023-08-11 18:00:00,17,1440.59,0.05,23265.528499999997
14108,74,734,2023-08-11 19:00:00,1,2237.49,0.21,1767.6171
14109,49,1169,2023-08-11 20:00:00,15,4189.87,0.01,62219.5695
14110,113,377,2023-08-11 21:00:00,16,4273.27,0.18,56065.30240000001
14111,114,4,2023-08-11 22:00:00,10,849.25,0.16,7133.7
14112,95,794,2023-08-11 23:00:00,10,1902.42,0.14,16360.812
14113,25,846,2023-08-12 00:00:00,17,1175.12,0.11,17779.565599999998
14114,132,197,2023-08-12 01:00:00,17,4473.29,0.13,66159.9591
14115,139,389,2023-08-12 02:00:00,2,3818.53,0.14,6567.8716
14116,145,261,2023-08-12 03:00:00,9,2903.89,0.09,23782.859099999998
14117,108,603,2023-08-12 04:00:00,4,3320.4,0.28,9562.752
14118,69,94,2023-08-12 05:00:00,7,4587.94,0.29,22802.061799999996
14119,84,136,2023-08-12 06:00:00,5,1655.72,0.09,7533.526000000001
14120,85,525,2023-08-12 07:00:00,19,265.64,0.23,3886.3132
14121,119,498,2023-08-12 08:00:00,4,326.51,0.23,1005.6508
14122,72,112,2023-08-12 09:00:00,18,424.1,0.26,5649.012
14123,20,369,2023-08-12 10:00:00,3,816.71,0.0,2450.13
14124,27,936,2023-08-12 11:00:00,4,2940.2,0.1,10584.72
14125,8,768,2023-08-12 12:00:00,14,4909.22,0.04,65979.9168
14126,85,586,2023-08-12 13:00:00,14,2215.6,0.12,27296.192
14127,61,673,2023-08-12 14:00:00,17,3619.6,0.17,51072.556
14128,3,511,2023-08-12 15:00:00,9,4002.45,0.27,26296.096499999996
14129,7,713,2023-08-12 16:00:00,19,4046.71,0.25,57665.61750000001
14130,4,820,2023-08-12 17:00:00,3,2327.82,0.15,5935.941000000001
14131,133,377,2023-08-12 18:00:00,15,2839.74,0.01,42170.138999999996
14132,139,545,2023-08-12 19:00:00,1,1778.02,0.09,1617.9982
14133,125,73,2023-08-12 20:00:00,19,3501.73,0.03,64536.88389999999
14134,15,974,2023-08-12 21:00:00,4,2037.76,0.2,6520.832
14135,13,504,2023-08-12 22:00:00,14,1693.11,0.21,18725.796599999998
14136,118,805,2023-08-12 23:00:00,18,3211.06,0.19,46817.2548
14137,7,710,2023-08-13 00:00:00,12,1838.03,0.08,20291.8512
14138,104,325,2023-08-13 01:00:00,6,2158.4,0.28,9324.288
14139,6,388,2023-08-13 02:00:00,10,3612.19,0.18,29619.958000000002
14140,64,828,2023-08-13 03:00:00,4,4296.01,0.18,14090.912800000002
14141,30,240,2023-08-13 04:00:00,16,2287.05,0.24,27810.528000000002
14142,22,976,2023-08-13 05:00:00,1,2706.56,0.02,2652.4287999999997
14143,118,1098,2023-08-13 06:00:00,3,3782.64,0.06,10667.0448
14144,84,31,2023-08-13 07:00:00,7,1279.75,0.18,7345.765
14145,133,479,2023-08-13 08:00:00,3,2192.03,0.18,5392.393800000001
14146,143,1038,2023-08-13 09:00:00,15,4094.99,0.14,52825.371
14147,90,717,2023-08-13 10:00:00,6,4493.52,0.23,20760.062400000003
14148,121,68,2023-08-13 11:00:00,16,3295.54,0.1,47455.776
14149,106,1006,2023-08-13 12:00:00,17,2088.3,0.0,35501.100000000006
14150,69,538,2023-08-13 13:00:00,2,3108.43,0.1,5595.174
14151,95,291,2023-08-13 14:00:00,10,1058.44,0.29,7514.924000000001
14152,77,975,2023-08-13 15:00:00,11,340.62,0.23,2885.0514000000003
14153,1,24,2023-08-13 16:00:00,6,558.15,0.1,3014.0099999999998
14154,150,415,2023-08-13 17:00:00,18,719.23,0.07,12039.910199999998
14155,62,851,2023-08-13 18:00:00,15,1283.17,0.24,14628.138000000003
14156,18,962,2023-08-13 19:00:00,16,2416.28,0.06,36340.8512
14157,48,681,2023-08-13 20:00:00,13,1315.08,0.17,14189.7132
14158,137,1060,2023-08-13 21:00:00,16,3008.15,0.15,40910.840000000004
14159,1,101,2023-08-13 22:00:00,2,4991.84,0.13,8685.8016
14160,137,546,2023-08-13 23:00:00,12,2591.27,0.13,27052.858799999998
14161,107,39,2023-08-14 00:00:00,14,3832.91,0.21,42391.9846
14162,130,211,2023-08-14 01:00:00,8,1603.53,0.03,12443.3928
14163,142,742,2023-08-14 02:00:00,6,4821.82,0.12,25459.2096
14164,38,592,2023-08-14 03:00:00,14,1395.71,0.29,13873.3574
14165,40,750,2023-08-14 04:00:00,15,3063.83,0.23,35387.2365
14166,82,172,2023-08-14 05:00:00,3,4919.99,0.01,14612.370299999999
14167,16,838,2023-08-14 06:00:00,7,4079.58,0.13,24844.6422
14168,127,442,2023-08-14 07:00:00,16,4961.76,0.04,76212.6336
14169,117,1083,2023-08-14 08:00:00,2,2022.74,0.15,3438.658
14170,93,534,2023-08-14 09:00:00,17,572.63,0.03,9442.668699999998
14171,134,365,2023-08-14 10:00:00,11,1368.76,0.12,13249.596800000001
14172,3,367,2023-08-14 11:00:00,3,4796.54,0.16,12087.280799999999
14173,14,296,2023-08-14 12:00:00,8,1978.77,0.11,14088.8424
14174,66,606,2023-08-14 13:00:00,19,798.91,0.17,12598.810699999998
14175,95,756,2023-08-14 14:00:00,18,3046.9,0.3,38390.94
14176,86,523,2023-08-14 15:00:00,7,2602.03,0.07,16939.2153
14177,114,265,2023-08-14 16:00:00,16,499.85,0.17,6638.008
14178,129,1062,2023-08-14 17:00:00,14,2374.14,0.14,28584.6456
14179,15,1155,2023-08-14 18:00:00,8,3237.77,0.24,19685.6416
14180,37,382,2023-08-14 19:00:00,13,1316.9,0.09,15578.927000000001
14181,27,1167,2023-08-14 20:00:00,3,797.32,0.19,1937.4876000000002
14182,12,431,2023-08-14 21:00:00,2,4351.02,0.21,6874.611600000001
14183,67,389,2023-08-14 22:00:00,13,3202.15,0.29,29555.844500000003
14184,30,54,2023-08-14 23:00:00,3,945.23,0.05,2693.9055
14185,96,24,2023-08-15 00:00:00,1,3219.72,0.3,2253.8039999999996
14186,135,395,2023-08-15 01:00:00,2,3729.23,0.22,5817.598800000001
14187,34,633,2023-08-15 02:00:00,10,3068.13,0.14,26385.918
14188,32,119,2023-08-15 03:00:00,11,757.55,0.08,7666.406
14189,117,983,2023-08-15 04:00:00,3,798.77,0.19,1941.0111000000002
14190,39,192,2023-08-15 05:00:00,8,416.7,0.04,3200.256
14191,96,487,2023-08-15 06:00:00,15,1323.22,0.28,14290.776
14192,131,633,2023-08-15 07:00:00,5,486.32,0.06,2285.7039999999997
14193,43,721,2023-08-15 08:00:00,8,4065.46,0.23,25043.2336
14194,81,384,2023-08-15 09:00:00,18,273.95,0.1,4437.99
14195,3,812,2023-08-15 10:00:00,18,2988.88,0.06,50571.8496
14196,74,346,2023-08-15 11:00:00,12,4087.2,0.24,37275.263999999996
14197,117,473,2023-08-15 12:00:00,4,4495.34,0.27,13126.3928
14198,63,676,2023-08-15 13:00:00,8,2165.38,0.0,17323.04
14199,111,3,2023-08-15 14:00:00,2,3180.44,0.29,4516.2248
14200,40,1074,2023-08-15 15:00:00,3,4765.6,0.13,12438.216
14201,18,925,2023-08-15 16:00:00,8,3423.73,0.03,26568.1448
